Datetime,Open,High,Low,Close,Volume,returns,rsi,atr,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,ADX_14,regime
2023-08-10 12:30:00-04:00,369.3900146484375,370.5199890136719,368.19000244140625,368.57000732421875,9904935,-0.0022198957516466225,0.4574001079495089,0.6582793003980976,-1.158477927315971,0.14398866255384268,-1.3024665898698138,20.121932925901536,0
2023-08-10 13:30:00-04:00,368.55999755859375,369.2900085449219,367.0350036621094,368.7799987792969,7748047,0.0005969210499252545,0.4474484472834097,0.654588214589122,-1.1783938125073519,0.09925822188996958,-1.2776520343973214,19.567080741817797,0
2023-08-10 14:30:00-04:00,368.7699890136719,369.7300109863281,368.239990234375,368.69000244140625,9942240,-0.0002169009806886958,0.43131641821673045,0.6368473681200639,-1.1877476319903622,0.07192352192556761,-1.2596711539159298,18.819149973910555,0
2023-08-10 15:30:00-04:00,368.69000244140625,368.8357849121094,367.94000244140625,368.55999755859375,6488435,-0.0003526129863886421,0.41780142791408764,0.6089275283873393,-1.191911297371007,0.054207885235938225,-1.2461191826069453,18.26000419424688,0
2023-08-11 09:30:00-04:00,365.989990234375,368.0,365.04998779296875,367.31500244140625,12788885,0.0036203509450701923,0.4238836942788343,0.6356053336321075,-1.2809062434434964,-0.027829648669240648,-1.2530765947742557,18.871353399561034,0
2023-08-11 10:30:00-04:00,367.3299865722656,367.7799987792969,365.1300048828125,365.1700134277344,6414371,-0.005880198250861596,0.4360408285297794,0.6455066210011358,-1.5071446411043894,-0.20325443706410673,-1.3038902040402827,19.439034804495606,0
2023-08-11 11:30:00-04:00,365.1700134277344,366.6650085449219,364.69000244140625,365.7699890136719,7240923,0.0016430034336766062,0.4354671384908347,0.6369842694448907,-1.6193602091559,-0.25237600409249383,-1.3669842050634062,20.125298800576267,0
2023-08-11 12:30:00-04:00,365.7742004394531,366.3599853515625,365.0400085449219,366.2840881347656,3628544,0.0013939957894786024,0.41600026949983715,0.6163959036038698,-1.6478133857567627,-0.22466334455468528,-1.4231500412020774,20.762543939794025,0
2023-08-11 13:30:00-04:00,366.260009765625,366.75,365.30999755859375,366.4649963378906,7173771,0.0005596750035495243,0.38550816617266775,0.6001525041702073,-1.6368958368528297,-0.1709966365206017,-1.465899200332228,21.074556616396617,0
2023-08-11 14:30:00-04:00,366.44000244140625,367.1000061035156,365.8399963378906,366.6000061035156,4991492,0.00043664354612856323,0.4128411734664927,0.5816293420272327,-1.5989181082674122,-0.10641512634814743,-1.4925029819192648,21.109624041500606,0
2023-08-11 15:30:00-04:00,366.6000061035156,366.8900146484375,365.75,366.2099914550781,4602069,-0.001063869727070798,0.44741762834987653,0.5628953521136351,-1.5820544682736681,-0.07164118908352268,-1.5104132791901455,21.18604199336064,0
2023-08-14 09:30:00-04:00,365.42999267578125,368.010009765625,364.70001220703125,367.3699951171875,10436908,0.005308821060912396,0.24189997600774077,0.5853951296699528,-1.4582771992980383,0.04170886391368578,-1.4999860632117241,20.95045175427201,0
2023-08-14 10:30:00-04:00,367.3800048828125,369.8299865722656,367.31201171875,369.18011474609375,7043660,0.004899858019914427,0.42081804683865537,0.5896334763545106,-1.2002851554950098,0.23976072617337163,-1.4400458816683814,19.616975781207795,0
2023-08-14 11:30:00-04:00,369.17999267578125,369.7850036621094,368.0,368.4200134277344,4252919,-0.0020585602229920914,0.45151957150713756,0.5832537136438085,-1.045111036538458,0.3159478761039387,-1.3610589126423966,18.378748091933883,0
2023-08-14 12:30:00-04:00,368.45001220703125,369.7699890136719,368.1700134277344,369.3949890136719,4072136,0.002564735446689698,0.5398727399842475,0.5711014109162312,-0.8338499446140872,0.42176717442264744,-1.2556171190367347,17.228965237608104,0
2023-08-14 13:30:00-04:00,369.4100036621094,369.56500244140625,368.526611328125,369.010009765625,3168043,-0.0010827911873503024,0.5109319022409167,0.550961651899785,-0.6895400269150969,0.4528616736973101,-1.142401700612407,16.16130973001988,0
2023-08-14 14:30:00-04:00,369.0249938964844,369.54998779296875,368.3800048828125,369.2550048828125,4169082,0.0006232937880425672,0.5264633909274908,0.5338999169452933,-0.5490749250457725,0.4746614204533077,-1.0237363454990802,15.268613935692876,0
2023-08-14 15:30:00-04:00,369.25,370.4700012207031,369.1400146484375,370.4700012207031,6080049,0.003303997889514218,0.5812065175927776,0.519781139410741,-0.3358438704156015,0.550313980066783,-0.8861578504823845,14.56219264305496,0
2023-08-15 09:30:00-04:00,369.3599853515625,370.16900634765625,366.6400146484375,367.20001220703125,13856561,-0.005847880740181843,0.4958292009067724,0.5614538034646219,-0.42580904670575137,0.36827904302130654,-0.7940880897270579,14.668484504345061,0
2023-08-15 10:30:00-04:00,367.20001220703125,368.29998779296875,366.5299987792969,368.0618896484375,7018133,0.00234716071011543,0.6156561304669402,0.5544787336508765,-0.42268830292681514,0.2971198294401943,-0.7198081323670095,14.824420817866528,0
2023-08-15 11:30:00-04:00,368.05999755859375,368.92999267578125,367.864990234375,368.33990478515625,3988669,0.0007604934750289994,0.6054966338191557,0.535137049947812,-0.39324846936830227,0.26124773039896587,-0.6544961997672681,14.505213603639259,0
2023-08-15 12:30:00-04:00,368.3500061035156,368.44000244140625,367.4800109863281,368.1614990234375,2854653,-0.0005117607627381165,0.5792531633502268,0.5157789725591511,-0.37993340732293746,0.21965023395546457,-0.599583641278402,14.434794841587891,0
2023-08-15 13:30:00-04:00,368.1600036621094,368.2250061035156,367.25,367.45001220703125,3248500,-0.0019284861147756355,0.5397987191216835,0.4988181096032927,-0.4219284362904432,0.1421241639903671,-0.5640526002808103,14.506565140860461,0
2023-08-15 14:30:00-04:00,367.4800109863281,368.1700134277344,366.0299987792969,366.04998779296875,3941709,-0.0038914312360042304,0.47983801501269707,0.5067186210817817,-0.5617050824860144,0.001878014235836778,-0.5635830967218511,15.253054163264151,0
2023-08-15 15:30:00-04:00,366.04998779296875,366.739990234375,365.739990234375,366.4200134277344,7797676,0.0010108609400498185,0.5077100604974233,0.48954291207018474,-0.6352977879002992,-0.057371752942758425,-0.5779260349575408,16.09634613872323,0
2023-08-16 09:30:00-04:00,365.8699951171875,367.42999267578125,365.20001220703125,366.45001220703125,9561897,0.001585309256250903,0.46317119177466337,0.498005209666376,-0.683322964586921,-0.0843175437035042,-0.5990054208834168,16.561389456440043,0
2023-08-16 10:30:00-04:00,366.4200134277344,367.3399963378906,366.1300048828125,366.35198974609375,4342679,-0.0001856440127390604,0.36879972817623247,0.4861486479036247,-0.7209818267998003,-0.09758112473310676,-0.6234007020666935,16.99321539431994,0
2023-08-16 11:30:00-04:00,366.3299865722656,366.3599853515625,364.1199951171875,364.2099914550781,6861455,-0.005787118704161255,0.32688755483722004,0.49800917468102235,-0.913141974804887,-0.23179301819055476,-0.6813489566143323,18.372218268640687,0
2023-08-16 12:30:00-04:00,364.20001220703125,364.93499755859375,363.6400146484375,364.2900085449219,5366040,0.00024710690520094255,0.27341070528762546,0.4877270379144572,-1.046905491290829,-0.2924452277411974,-0.7544602635496317,19.85072688519388,0
2023-08-16 13:30:00-04:00,364.2900085449219,365.82000732421875,363.5799865722656,365.5911865234375,6585549,0.0035718190123108255,0.35966608876907813,0.49504264738451603,-1.0359777467610343,-0.22521398656912206,-0.8107637601919122,20.46111267184974,0
2023-08-16 14:30:00-04:00,365.5899963378906,366.0400085449219,362.7200012207031,363.1300048828125,8654443,-0.006728825951803445,0.2872852758135356,0.5281034086970371,-1.2119436875152587,-0.32094394185867714,-0.8909997456565816,21.235505781119745,0
2023-08-16 15:30:00-04:00,363.1400146484375,363.6300048828125,362.44000244140625,362.4800109863281,7705322,-0.001817490872627564,0.21118180975788406,0.5147106990923443,-1.3878487817002565,-0.3974792288349399,-0.9903695528653166,22.080304299729566,0
2023-08-17 09:30:00-04:00,363.9599914550781,364.30999755859375,361.25,361.3999938964844,12916271,-0.007033733428663734,0.2509063075862467,0.5398529963223276,-1.5960054320981953,-0.4845087033863029,-1.1114967287118924,22.800415779796616,0
2023-08-17 10:30:00-04:00,361.3699951171875,362.18499755859375,360.6499938964844,360.92999267578125,8005339,-0.001217595393506766,0.18303711901739306,0.5323227941471361,-1.7783960056330557,-0.5335194215369305,-1.2448765840961251,23.716325039021964,0
2023-08-17 11:30:00-04:00,360.95001220703125,362.80999755859375,360.69000244140625,362.6549987792969,6487994,0.004723608573498788,0.2761382181235234,0.5337039983582336,-1.7634206574881546,-0.4148352587136235,-1.348585398774531,24.04236037800029,0
2023-08-17 12:30:00-04:00,362.6600036621094,363.068603515625,361.7300109863281,361.82000732421875,4699445,-0.00231620892684171,0.2625610742672231,0.523151744086768,-1.798200877922227,-0.35969238331815667,-1.4385084946040703,24.129271264202544,0
2023-08-17 13:30:00-04:00,361.79998779296875,361.8009033203125,360.2699890136719,360.69000244140625,6603336,-0.003067952982346871,0.2545823583634687,0.5180011715150225,-1.8951008603337414,-0.3652738925837369,-1.5298269677500045,24.878776152656584,0
2023-08-17 14:30:00-04:00,360.70001220703125,360.7300109863281,358.1600036621094,359.1400146484375,10203318,-0.0043249168444673,0.25184016132921244,0.5341913206370341,-2.0730688088378884,-0.4345934728703069,-1.6384753359675814,26.336676034387317,0
2023-08-17 15:30:00-04:00,359.1449890136719,359.5,358.25,358.5899963378906,9611462,-0.0015453164954505954,0.22238740727275869,0.5216947429195956,-2.2327537755004983,-0.4754227516263332,-1.757331023874165,27.690440210280137,0
2023-08-18 09:30:00-04:00,355.260009765625,356.8299865722656,354.7099914550781,355.3900146484375,17023399,0.00036594291290558675,0.17983610786208756,0.5667755502883015,-2.587687786996014,-0.6642854104974791,-1.9234023764985348,29.88920151574448,0
2023-08-18 10:30:00-04:00,355.3699951171875,357.260009765625,355.3299865722656,356.2099914550781,10005606,0.002363723300875827,0.21818943455232784,0.5637816399098209,-2.770869414994138,-0.6779736307964823,-2.0928957841976557,31.584979473114938,0
2023-08-18 11:30:00-04:00,356.2099914550781,358.14990234375,355.6700134277344,357.1199951171875,8080706,0.0025546831474100753,0.2885143709184388,0.5717784781106943,-2.8102180403515717,-0.5738578049231329,-2.236360235428439,32.45991181946735,0
2023-08-18 12:30:00-04:00,357.1400146484375,358.07501220703125,356.1199951171875,357.1199951171875,5820483,-5.60551336419328e-05,0.28510172012285806,0.5700400031592034,-2.8090214586190427,-0.4581289785524829,-2.35089248006656,33.27234899822316,0
2023-08-18 13:30:00-04:00,357.1199951171875,358.1199951171875,356.739990234375,357.8299865722656,5133446,0.001988103340013611,0.25883647053245457,0.5558196976320462,-2.719434830262628,-0.29483388015685463,-2.4246009501057735,33.98849294725153,0
2023-08-18 14:30:00-04:00,357.8299865722656,358.82501220703125,357.4700012207031,358.25,6406662,0.0011737792904328076,0.3263341949216968,0.5425296606233474,-2.584749821443097,-0.1281190970698587,-2.4566307243732384,34.048131453406356,0
2023-08-18 15:30:00-04:00,358.25,359.4100036621094,357.69500732421875,358.1400146484375,6510918,-0.000307007261863224,0.3393781271530061,0.5381366794643526,-2.458545300453409,-0.0015316608641362528,-2.4570136395892725,33.62011615163025,0
2023-08-21 09:30:00-04:00,359.6199951171875,362.6099853515625,359.54998779296875,360.1600036621094,11846735,0.0015016087877591602,0.4570936185310963,0.5855462369408717,-2.1705107794938954,0.22920228807630183,-2.399713067570197,31.302128796952786,0
2023-08-21 10:30:00-04:00,360.1600036621094,361.05999755859375,359.260009765625,359.69000244140625,6388656,-0.0013049789424815343,0.4570936185310963,0.5801768015312941,-1.9576005168096913,0.3536900406084049,-2.311290557418096,29.140245892898548,0
2023-08-21 11:30:00-04:00,359.69000244140625,361.30999755859375,359.1499938964844,361.25738525390625,5305867,0.004357593488452122,0.4511061620947578,0.5791062436832352,-1.643448257392663,0.5342738400203468,-2.17772209741301,27.06552074893881,0
2023-08-21 12:30:00-04:00,361.260009765625,362.9599914550781,361.0199890136719,362.614990234375,5977093,0.0037507070589658455,0.5268304439537259,0.5739427725417521,-1.2702898419443045,0.7259458043749643,-1.9962356463192688,26.01370973635508,0
2023-08-21 13:30:00-04:00,362.6099853515625,363.6499938964844,362.5199890136719,363.2200012207031,4611153,0.0016822919770099387,0.5885237254219406,0.5542811059005563,-0.9151900378609525,0.8648364867666529,-1.7800265246276055,25.36459153621429,0
2023-08-21 14:30:00-04:00,363.2900085449219,364.3900146484375,363.0950012207031,364.0198974609375,4670423,0.002009108147342214,0.6802043843001843,0.5389695833025471,-0.5627390378582504,0.9738299894154843,-1.5365690272737347,25.099949327758374,0
2023-08-21 15:30:00-04:00,364.0199890136719,364.5899963378906,363.7300109863281,363.9700012207031,6589004,-0.0001373215605664791,0.706292740693587,0.5174174496607477,-0.28416956086221035,1.0019195731292196,-1.28608913399143,24.94548849390757,0
2023-08-22 09:30:00-04:00,366.54998779296875,366.55999755859375,364.25,364.5899963378906,10565862,-0.0053471327795682495,0.939780303140819,0.5303838848690812,-0.013220422119729847,1.0182949694973602,-1.03151539161709,25.614086062348846,0
2023-08-22 10:30:00-04:00,364.60009765625,365.65850830078125,363.5799865722656,364.80999755859375,5583920,0.0005756989745560807,0.9361158828172153,0.5328990733754,0.21676228164761824,0.9986221386117666,-0.7818598569641484,25.743148627211067,0
2023-08-22 11:30:00-04:00,364.82000732421875,365.18499755859375,362.7038879394531,363.4150085449219,5062876,-0.0038512108741016503,0.8042610560598508,0.5455000721721567,0.28319676035602015,0.8520452938561348,-0.5688485335001147,25.250220484414587,0
2023-08-22 12:30:00-04:00,363.4150085449219,364.2546081542969,362.75,363.3699951171875,5708849,-0.00012386232454901727,0.8007766146182135,0.5361749979651541,0.32842843735545557,0.7178215766844562,-0.38939313932900066,24.792501494675,0
2023-08-22 13:30:00-04:00,363.4100036621094,363.9200134277344,362.67999267578125,363.8299865722656,4418411,0.0011556723973584968,0.7958646842833926,0.5215919044513936,0.39681806176463397,0.6289689608749077,-0.23215089911027373,24.314840216255995,0
2023-08-22 14:30:00-04:00,363.8399963378906,364.57000732421875,363.2099914550781,363.5993957519531,4855865,-0.0006612813004594999,0.7688044581709108,0.511359813659872,0.4274828238635564,0.5277069783790641,-0.1002241545155077,24.21280362741641,0
2023-08-22 15:30:00-04:00,363.5899963378906,363.6300048828125,362.70001220703125,363.3699951171875,4945416,-0.000605080510792365,0.7596873617281781,0.49341498662696337,0.42833655750541766,0.4228485696167403,0.0054879878886773675,23.705423969719252,0
2023-08-23 09:30:00-04:00,364.8599853515625,367.8550109863281,364.4200134277344,367.45001220703125,11251766,0.007098687056551619,0.800500164792726,0.5402678909163838,0.7495955576111442,0.5952860557779734,0.15430950183317074,24.983781791797753,0
2023-08-23 10:30:00-04:00,367.44000244140625,369.1499938964844,367.3699951171875,368.94500732421875,7243926,0.004095920076237468,0.8517733194758919,0.5341056610495163,1.1120106746478768,0.7661609382517649,0.345849736396112,26.541514323254653,0
2023-08-23 11:30:00-04:00,368.989990234375,369.3399963378906,368.42999267578125,368.57000732421875,5308868,-0.0011381959437151271,0.8056502306216581,0.5140956621649148,1.3533671261764084,0.8060139118242371,0.5473532143521713,28.040607663287574,0
2023-08-23 12:30:00-04:00,368.6000061035156,369.7699890136719,368.45001220703125,369.68011474609375,4219251,0.002930300121250658,0.8015442567092328,0.5014452694072852,1.6155966517551406,0.8545947499223754,0.7610019018327652,29.554979695372676,0
2023-08-23 13:30:00-04:00,369.70001220703125,370.2200012207031,369.05999755859375,369.45001220703125,3945130,-0.0006762239430492648,0.7746919311389735,0.48834498468522064,1.7842800188018373,0.8186224935752577,0.9656575252265795,31.08984970228648,0
2023-08-23 14:30:00-04:00,369.42999267578125,369.95001220703125,368.8500061035156,369.8900146484375,4601529,0.001245220966831391,0.767307029538961,0.4741657365900493,1.931205586385886,0.772438448927445,1.158767137458441,32.32604839410493,0
2023-08-23 15:30:00-04:00,369.8900146484375,370.0,368.8299865722656,369.1700134277344,5946302,-0.0019465278655533625,0.723172514236917,0.4637933901678595,1.9668741748769207,0.6464856299347836,1.320388544942137,33.47145138638108,0
2023-08-24 09:30:00-04:00,372.6400146484375,372.739990234375,366.2900085449219,366.3009948730469,18886241,-0.01701110864696346,0.5615501152706115,0.5598128639161146,1.7435375526669645,0.33851920617986186,1.4050183464871027,33.4628526876577,0
2023-08-24 10:30:00-04:00,366.30999755859375,366.6099853515625,364.33099365234375,364.97900390625,10623241,-0.0036335171336153572,0.5056330865001221,0.5663103231163222,1.4432313749213108,0.030570422747366433,1.4126609521739444,32.325192243127404,0
2023-08-24 11:30:00-04:00,364.9800109863281,364.9800109863281,363.1890869140625,364.3900146484375,7710717,-0.0016165168505974038,0.5343427589869053,0.5618156765390968,1.1445167777745837,-0.21451533951948853,1.3590321172940723,30.68706746972403,0
2023-08-24 12:30:00-04:00,364.3900146484375,365.510009765625,363.58538818359375,363.79998779296875,6164397,-0.0016192179580936275,0.5145856797402942,0.560320142113093,0.8503705291148549,-0.4069292705433738,1.2572997996582287,29.382602326574613,0
2023-08-24 13:30:00-04:00,363.7760009765625,364.70001220703125,363.6499938964844,363.7998962402344,4889225,6.568675120878723e-05,0.4989464416226081,0.540913494069968,0.610215930897084,-0.517667095008916,1.127883025906,28.171313265078727,0
2023-08-24 14:30:00-04:00,363.7699890136719,364.0899963378906,362.5303955078125,362.6400146484375,5898727,-0.0031062880373892146,0.4684613825746555,0.5346025027972044,0.3225804243335233,-0.6442420812579814,0.9668225055915047,26.437881824845,0
2023-08-24 15:30:00-04:00,362.6499938964844,362.8599853515625,361.010009765625,361.1050109863281,8612534,-0.004260259027047587,0.43142740464659046,0.5351203447115198,-0.028901594302851663,-0.7965792799154852,0.7676776856126335,25.01122853764361,0
2023-08-25 09:30:00-04:00,362.07000732421875,365.739990234375,361.45001220703125,361.8500061035156,19310140,-0.0006076206707343284,0.28755999805505583,0.5873681217638196,-0.24452007141553622,-0.8097582056225359,0.5652381342069996,24.049122023422587,0
2023-08-25 10:30:00-04:00,361.8528137207031,362.3299865722656,358.5799865722656,361.20001220703125,12819755,-0.0018040526117775093,0.186061355764473,0.6205523164326869,-0.4625167381445294,-0.8222038978812233,0.35968715973669385,22.730891656589378,0
2023-08-25 11:30:00-04:00,361.1910095214844,361.94000244140625,359.5899963378906,361.70001220703125,8031811,0.0014092340953370227,0.22432255030664025,0.6218385519961236,-0.5881549615003223,-0.7582736969896129,0.17011873548929063,21.506820601672825,0
2023-08-25 12:30:00-04:00,361.7099914550781,362.27880859375,360.8399963378906,361.4200134277344,6180145,-0.0008016865284180663,0.14488250961046462,0.6063045498369911,-0.7022229312928516,-0.6978733334257138,-0.004349597867137844,20.214812632459786,0
2023-08-25 13:30:00-04:00,361.44000244140625,363.989990234375,360.6400146484375,363.9400939941406,6816786,0.006917030588333038,0.3020873297919685,0.6248468188262108,-0.5825578147924944,-0.4625665735402852,-0.11999124125220915,19.182036449118886,0
2023-08-25 14:30:00-04:00,363.95001220703125,365.2349853515625,363.44000244140625,364.8999938964844,6961423,0.0026101982623721754,0.3272150119724664,0.6138250935968096,-0.4055910468084676,-0.22847984444500674,-0.17711120236346084,18.710260739083825,0
2023-08-25 15:30:00-04:00,364.9100036621094,365.0799865722656,363.7900085449219,364.07000732421875,6663850,-0.0023019274052799733,0.32474154366962893,0.5965885268044114,-0.32852950447403373,-0.12113464168845828,-0.20739486278557545,18.272183294051267,0
