lr_bull,entropy_coef_bull,lr_bear,entropy_coef_bear,lr_sideways,entropy_coef_sideways,lcb_score,mean_score,std_dev_score
0.00026663099972129247,0.04284709261868258,0.00024086278856848585,0.07191503101547732,9.59926247515686e-06,0.07800277619120793,95144.9391485567,110997.60879764956,15852.669649092864
6.635119445083346e-05,0.05796942970226102,1.9050287104581614e-05,0.04010175566612037,1.797355639508693e-05,0.03241508933795411,91990.81812505882,103900.31632245303,11909.4981973942
3.086871520042577e-05,0.06947551771852692,0.00015410076665458075,0.06317920176870505,7.594765276659941e-06,0.008372648456358435,101419.5925631375,119871.56079048982,18451.968227352325
0.00026586450702070986,0.04278634908378196,3.940587682425831e-05,0.049208477679234246,3.0240765568406563e-05,0.035772891880902186,115502.83025059469,116460.2291812842,957.3989306895149
6.829987298679003e-05,0.065472130746982,5.5924595764226596e-05,0.02345128751822862,9.462166221930939e-05,0.07659959501929951,80595.00097015423,93267.06351062137,12672.062540467146
0.00035810375732855737,0.002798195504294899,2.2274759951625928e-05,0.015408224184684675,1.4261754674358807e-06,0.08898656996067712,79391.2528812156,108638.0573860178,29246.8045048022
0.00031677974839835213,0.06934032436025145,0.00010556665253909878,0.04642680557366681,1.3704442897802276e-05,0.030254945395354546,102362.8996419729,107649.19766837831,5286.298026405422
9.876829861079054e-05,0.06832629134230998,0.0006813924975719216,0.010892895223970904,9.794529426654057e-06,0.023283592998597863,83535.09663146506,105091.20484553235,21556.108214067295
7.476895754268588e-05,0.07515429937886349,9.157654530766864e-05,0.07977284088958812,3.6762570355927553e-06,0.04334182392266679,108348.6846168891,112450.63911351946,4101.9544966303565
1.0459590919027703e-05,0.0340795982010828,0.00023908042155386614,0.08693692898411816,3.4324770611691697e-06,0.045674791685725594,77806.04370718083,91703.35895002603,13897.315242845196
0.00030700972863442565,0.04279851597713216,1.0921750913305709e-05,0.009002203467726809,1.2759105758037886e-05,0.051491085449061905,120324.44064517606,129656.88924198264,9332.44859680658
1.4152970011857639e-05,0.0453891588153297,1e-05,0.09278120835991918,2.9233995223975675e-05,0.04959656572301943,95150.72536172096,114464.21083765214,19313.485475931167
6.413270194311513e-05,0.04278696302543095,1.154277180539012e-05,0.044202944124851845,1.617919590847498e-05,0.05510305996505047,93547.21288658745,101228.2752479585,7681.062361371054
0.00030586684146184716,0.0400170950443967,2.4523988695860217e-05,0.00830494851394875,1.3053824938424937e-05,0.0028169507656437545,73674.62752599608,86739.50571317534,13064.878187179258
0.00027284447475453994,0.07403962627408586,1.4483137392608873e-05,0.05470549161840604,2.4475890916726425e-05,0.04566852963207933,92742.05082196875,103842.23902961558,11100.188207646828
0.0002509377866892091,0.042979086772940524,1.1229986467320145e-05,0.01507998962501806,5.3391375186805456e-05,0.0033830071357623323,101890.01262963761,109460.4454852931,7570.432855655488
0.00034944943874235917,0.042789963705092644,1.659897124548705e-05,0.09074721630713509,4.799328776528756e-05,0.07858055092026034,95439.99410816374,107177.075423113,11737.081314949255
0.0004239842959171819,0.04289695844213077,3.039526647200773e-05,0.0023608465862714908,1.3741752740385954e-05,0.04616817935069833,76173.29307995489,89672.10686872197,13498.813788767078
0.0004909157267965444,0.03543914446142367,1e-05,0.009785232973363514,1.2250143422416187e-05,0.03180585747015001,78790.30875419267,87292.51113114173,8502.202376949057
3.0943476734784155e-05,0.07615699928353784,5.6880334087460636e-05,0.022325068151514044,2.8099703875537584e-06,0.042150775440371796,121022.58255260189,123990.5411678095,2967.9586152076117
3.8311469581210186e-05,0.04189242851875275,9.996537760973666e-05,0.040901881284232604,8.77357832241535e-06,0.051794570568770765,95855.43429318297,120576.70463280252,24721.270339619536
3.199324469927497e-05,0.0769043812117397,0.00011549492465575689,0.06389248605063784,9.695485768586207e-06,0.02894516218763096,82636.8017798072,98118.62009814533,15481.81831833813
3.885941782637096e-05,0.07589538868597295,6.432471217805788e-05,0.017700063570639392,3.0112608396174576e-06,0.026613413515338802,91485.77633936818,100482.09484246443,8996.31850309625
0.0007274760192099548,0.07100839214425014,3.204855446249604e-05,0.09484304543495936,2.9486211189502153e-06,0.0980213222214078,105211.40379279894,120423.12533432948,15211.721541530544
