lr_bull,entropy_coef_bull,lr_bear,entropy_coef_bear,lr_sideways,entropy_coef_sideways,lcb_score,mean_score,std_dev_score
0.00026663099972129247,0.04284709261868258,0.00024086278856848585,0.07191503101547732,9.59926247515686e-06,0.07800277619120793,100500.785045447,101852.26317878066,1351.4781333336527
6.635119445083346e-05,0.05796942970226102,1.9050287104581614e-05,0.04010175566612037,1.797355639508693e-05,0.03241508933795411,93925.87325439986,102469.94183511322,8544.068580713361
3.086871520042577e-05,0.06947551771852692,0.00015410076665458075,0.06317920176870505,7.594765276659941e-06,0.008372648456358435,94164.7347697196,101129.28174109629,6964.546971376691
0.00026586450702070986,0.04278634908378196,3.940587682425831e-05,0.049208477679234246,3.0240765568406563e-05,0.035772891880902186,91924.38076231645,96380.01111724503,4455.630354928581
6.829987298679003e-05,0.065472130746982,5.5924595764226596e-05,0.02345128751822862,9.462166221930939e-05,0.07659959501929951,97140.83019609311,100858.33911761077,3717.508921517649
0.00035810375732855737,0.002798195504294899,2.2274759951625928e-05,0.015408224184684675,1.4261754674358807e-06,0.08898656996067712,92965.2280014711,96696.32052719734,3731.092525726244
0.00031677974839835213,0.06934032436025145,0.00010556665253909878,0.04642680557366681,1.3704442897802276e-05,0.030254945395354546,90195.62185593447,95618.39015572697,5422.7682997925
9.876829861079054e-05,0.06832629134230998,0.0006813924975719216,0.010892895223970904,9.794529426654057e-06,0.023283592998597863,97935.89322395677,104041.46496196707,6105.5717380103
7.476895754268588e-05,0.07515429937886349,9.157654530766864e-05,0.07977284088958812,3.6762570355927553e-06,0.04334182392266679,97526.36524314409,105312.68314446362,7786.317901319533
1.0459590919027703e-05,0.0340795982010828,0.00023908042155386614,0.08693692898411816,3.4324770611691697e-06,0.045674791685725594,97275.20428064342,103944.51114535826,6669.306864714847
0.0002613349770050071,0.037162228014343754,0.00016150476880025157,0.079146572711979,8.276215034577508e-06,0.09261118932752456,101262.42438731629,102549.6075660516,1287.1831787353124
0.0008135596875964875,0.04487182316830133,0.0005438565955280205,0.07811679206621402,3.7836726619726276e-05,0.1,96905.02669632889,100403.5649563296,3498.538260000712
0.0008083527249332753,0.05038525385752675,0.00016252940988081835,0.07886621235374108,8.209676970966884e-06,0.09205959597550895,97288.94126490166,98913.35237561168,1624.4111107100232
0.0002552707470175472,0.1,1.631257821580439e-05,0.08144303703936999,1e-06,0.013880545629161054,103829.36002180052,105552.63703253116,1723.277010730642
0.00029529925159233974,0.0905480022931174,1e-05,0.0901597842825618,1e-06,0.0,95276.38237707483,98651.959261381,3375.5768843061633
1e-05,0.1,0.001,0.0,0.0001,0.0,99356.31483728465,103637.9097139467,4281.594876662055
1e-05,0.1,0.001,0.0,1e-06,0.0,98578.33423792267,103630.54515148354,5052.210913560875
0.0002578192172626522,0.06236992059364761,2.09757168955774e-05,0.07923644258254145,1e-06,0.0,84571.28043349824,92366.30300215205,7795.022568653824
0.00025393643366705107,0.1,0.00017674233794789265,0.044435185467178395,1e-06,0.014724442728667103,93341.82900201896,100368.06228271218,7026.233280693228
0.00025122058408236957,0.1,0.0003116745168078242,0.08127551596850918,1.0579403662874887e-06,0.014556350496545988,92250.79520573949,101294.19476249216,9043.399556752676
0.0002544468587957177,0.1,1.594885119287994e-05,0.04721423918980726,1e-06,0.014185738266631026,97804.25184641311,101834.73220601643,4030.4803596033103
0.00026099436038259656,0.036745927953144984,0.0004401300350075859,0.0816752891231393,1.041024471151421e-05,0.1,104355.43604172616,107602.59433918893,3247.1582974627663
0.0002608245359468365,0.036376951343476606,0.0004710345401633186,0.08240355208090716,5.672860907338762e-06,0.1,90101.00852397925,92621.15870882345,2520.150184844192
0.00021380905833910007,0.0997134378389804,0.0004458369545342894,0.08078250549215318,1.0259076294204494e-05,0.09986773634838368,100909.90887313041,108680.44620199323,7770.537328862814
0.00014655501500551463,0.06072485953512964,0.0004297488213181735,0.0845978268887563,1.0913060385355057e-05,0.1,90749.636090785,96301.66259873798,5552.026507952983
0.0001964253952221119,0.06630259569622704,0.00043556087343556024,0.023738831807859267,1.0030061390091922e-05,0.1,93898.17859993187,94951.55527771999,1053.3766777881217
0.0002606211801314831,0.02543090893416138,0.00044976285049314757,0.08165281097499005,1.0408498663423118e-05,0.1,96699.31467555174,102004.35267750527,5305.038001953541
3.1119169107848985e-05,0.016777911598246435,5.594069743010553e-05,0.07295156237317928,1.3370648704917199e-05,0.00048259438676990797,93547.87781982146,98868.40329271718,5320.525472895727
0.0006898802010551347,0.009279725557054768,0.00042934259184314604,0.0812421981495836,1.0423181069524326e-05,0.08397041606012057,96124.66304068283,100880.83028995215,4756.16724926932
2.0113430916184888e-05,0.01888662845016863,1.6324807200107426e-05,0.08922885123325089,1e-06,0.014627106153379707,104029.95613518855,108514.46512894453,4484.508993755982
0.0005338427156076628,0.04501575566525115,1.6439458848921278e-05,0.08885567292909474,1e-06,0.012903004971968404,102616.62684230112,103868.15410529444,1251.5272629933197
0.0002954501852137488,0.0017480483616044845,1.6153727447284972e-05,0.08818705654384716,1e-06,0.017422236432884274,93362.61170769524,94598.5053370662,1235.8936293709758
5.2409305700773634e-05,0.06921139270899732,1.6370984077626256e-05,0.08968962421443472,1e-06,0.013900275906138926,102182.808620462,104082.51083992708,1899.7022194650751
7.847230471053709e-05,0.002349521412875619,1.6579709029625615e-05,0.08214100066460248,1e-06,0.01397334443063712,94234.88918262048,94715.71102191688,480.8218392963995
0.0001585880911652347,0.031098563186693573,1.6080750854639415e-05,0.08082800420082978,4.295566607398501e-06,0.013798791810577258,99528.68802003286,103708.06499198663,4179.376971953761
2.0544780743268713e-05,0.0032460106467918377,1.638560325290171e-05,0.08941253284817173,8.328490484523233e-06,0.013628529361474307,103557.2134426711,105547.32363740902,1990.11019473792
0.0002540285277636686,0.02831667264009127,0.0004285078297577658,0.08140330700529387,1.7453282179013532e-06,0.09997740450757625,100766.32646551554,102178.21935148607,1411.8928859705309
0.0005016484942218361,0.05531612256823525,1e-05,0.1,3.6870688515419365e-05,0.011909206128050987,93281.61896381513,97442.00362441737,4160.384660602249
5.9217341944531364e-05,0.04865509085583365,1.5926227811595725e-05,0.09395116856097624,1e-06,0.013458338386938013,98869.45684083003,102499.55761185363,3630.1007710236067
0.0006923365256216756,0.09634640533378115,3.66781119837914e-05,0.08660008908740596,3.5700468862381015e-05,0.01320035973223156,99206.10997228207,105047.21092800178,5841.100955719711
0.0008047485265631497,0.02762922873661211,1.650504154364983e-05,0.08922840258629347,4.8331821795682084e-05,0.014030385699884077,89564.13758609265,95068.95438160915,5504.816795516501
9.422787215755739e-05,0.03679415907968777,1.6219553505901627e-05,0.09524191909350924,8.351184174178395e-06,0.0133763471077892,101638.38480662217,103810.31359241903,2171.9287857968557
0.0008115680461294577,0.025435373094817,1.657523699210633e-05,0.0873993171739884,8.391083806969702e-06,0.014377306569572389,91857.45594491683,99900.51723782346,8043.0612929066265
0.0004534306987039409,0.039112591878432794,1.6173095629029437e-05,0.1,1e-06,0.014268403743683128,92545.33019126537,95870.4917701733,3325.161578907931
2.0293345502172733e-05,0.025530732999307137,1.634892551384275e-05,0.07268759944571566,2.060584215102454e-06,0.024046117649614212,93521.29555959605,98060.60524694998,4539.309687353935
2.0826807033674697e-05,0.025768108663722623,1.7452826564481317e-05,0.08919199930830306,1.7193846958237388e-06,0.015292051794687523,96406.83463920296,101490.0674548887,5083.232815685747
0.00028423907063650217,0.02258471756826547,0.0001589505793959027,0.07982951586690894,8.441385949560035e-06,0.09395180158781219,96202.1516471195,99511.57373344658,3309.422086327079
0.00026213391483119285,0.03978856705678423,0.0004363962278745846,0.08171436512114932,3.5090614931865124e-05,0.034454853821217504,92752.21471273593,98357.68325682775,5605.468544091818
2.7303567207123964e-05,0.06200228770170603,1.5758260590698072e-05,0.09511806297923221,8.649258195497363e-06,0.013706854067578104,97601.09784506858,103382.05165866221,5780.953813593638
2.0224656473642426e-05,0.03955889347277948,1.6157878783356978e-05,0.08946030774364157,2.3869920148399137e-05,0.013886528638148597,96167.30734800424,102268.66466233954,6101.357314335303
