lr_bull,entropy_coef_bull,lr_bear,entropy_coef_bear,lr_sideways,entropy_coef_sideways,seed,final_value
0.00026663099972129247,0.04284709261868258,0.00024086278856848585,0.07191503101547732,9.59926247515686e-06,0.07800277619120793,42,107648.77504397374
0.00026663099972129247,0.04284709261868258,0.00024086278856848585,0.07191503101547732,9.59926247515686e-06,0.07800277619120793,43,108660.73424510084
0.00026663099972129247,0.04284709261868258,0.00024086278856848585,0.07191503101547732,9.59926247515686e-06,0.07800277619120793,44,98616.23993512678
6.635119445083346e-05,0.05796942970226102,1.9050287104581614e-05,0.04010175566612037,1.797355639508693e-05,0.03241508933795411,42,100904.89669454328
6.635119445083346e-05,0.05796942970226102,1.9050287104581614e-05,0.04010175566612037,1.797355639508693e-05,0.03241508933795411,43,112433.36168257624
6.635119445083346e-05,0.05796942970226102,1.9050287104581614e-05,0.04010175566612037,1.797355639508693e-05,0.03241508933795411,44,118051.41705158648
3.086871520042577e-05,0.06947551771852692,0.00015410076665458075,0.06317920176870505,7.594765276659941e-06,0.008372648456358435,42,126533.21579847076
3.086871520042577e-05,0.06947551771852692,0.00015410076665458075,0.06317920176870505,7.594765276659941e-06,0.008372648456358435,43,133451.43422305392
3.086871520042577e-05,0.06947551771852692,0.00015410076665458075,0.06317920176870505,7.594765276659941e-06,0.008372648456358435,44,114720.26524117267
0.00026586450702070986,0.04278634908378196,3.940587682425831e-05,0.049208477679234246,3.0240765568406563e-05,0.035772891880902186,42,116814.71534116313
0.00026586450702070986,0.04278634908378196,3.940587682425831e-05,0.049208477679234246,3.0240765568406563e-05,0.035772891880902186,43,103003.54533057073
0.00026586450702070986,0.04278634908378196,3.940587682425831e-05,0.049208477679234246,3.0240765568406563e-05,0.035772891880902186,44,117898.17303400577
6.829987298679003e-05,0.065472130746982,5.5924595764226596e-05,0.02345128751822862,9.462166221930939e-05,0.07659959501929951,42,94624.7511455217
6.829987298679003e-05,0.065472130746982,5.5924595764226596e-05,0.02345128751822862,9.462166221930939e-05,0.07659959501929951,43,98054.99971235164
6.829987298679003e-05,0.065472130746982,5.5924595764226596e-05,0.02345128751822862,9.462166221930939e-05,0.07659959501929951,44,120243.32943973642
0.00035810375732855737,0.002798195504294899,2.2274759951625928e-05,0.015408224184684675,1.4261754674358807e-06,0.08898656996067712,42,113522.53375045971
0.00035810375732855737,0.002798195504294899,2.2274759951625928e-05,0.015408224184684675,1.4261754674358807e-06,0.08898656996067712,43,99370.53221413062
0.00035810375732855737,0.002798195504294899,2.2274759951625928e-05,0.015408224184684675,1.4261754674358807e-06,0.08898656996067712,44,116339.26640356847
0.00031677974839835213,0.06934032436025145,0.00010556665253909878,0.04642680557366681,1.3704442897802276e-05,0.030254945395354546,42,112809.50194640487
0.00031677974839835213,0.06934032436025145,0.00010556665253909878,0.04642680557366681,1.3704442897802276e-05,0.030254945395354546,43,107397.4876128491
0.00031677974839835213,0.06934032436025145,0.00010556665253909878,0.04642680557366681,1.3704442897802276e-05,0.030254945395354546,44,96762.71756689028
9.876829861079054e-05,0.06832629134230998,0.0006813924975719216,0.010892895223970904,9.794529426654057e-06,0.023283592998597863,42,111226.41148040174
9.876829861079054e-05,0.06832629134230998,0.0006813924975719216,0.010892895223970904,9.794529426654057e-06,0.023283592998597863,43,102024.17086583593
9.876829861079054e-05,0.06832629134230998,0.0006813924975719216,0.010892895223970904,9.794529426654057e-06,0.023283592998597863,44,124603.55707686332
7.476895754268588e-05,0.07515429937886349,9.157654530766864e-05,0.07977284088958812,3.6762570355927553e-06,0.04334182392266679,42,104907.27497839346
7.476895754268588e-05,0.07515429937886349,9.157654530766864e-05,0.07977284088958812,3.6762570355927553e-06,0.04334182392266679,43,121255.99653858875
7.476895754268588e-05,0.07515429937886349,9.157654530766864e-05,0.07977284088958812,3.6762570355927553e-06,0.04334182392266679,44,97575.0755070125
1.0459590919027703e-05,0.0340795982010828,0.00023908042155386614,0.08693692898411816,3.4324770611691697e-06,0.045674791685725594,42,109845.15238053857
1.0459590919027703e-05,0.0340795982010828,0.00023908042155386614,0.08693692898411816,3.4324770611691697e-06,0.045674791685725594,43,116615.81129038804
1.0459590919027703e-05,0.0340795982010828,0.00023908042155386614,0.08693692898411816,3.4324770611691697e-06,0.045674791685725594,44,103931.31612269649
1.785254800853214e-05,0.050884808798735554,6.071035237665628e-05,0.04826838551346957,3.4390312155222706e-06,0.0,42,100918.10642260099
1.785254800853214e-05,0.050884808798735554,6.071035237665628e-05,0.04826838551346957,3.4390312155222706e-06,0.0,43,128463.07922959408
1.785254800853214e-05,0.050884808798735554,6.071035237665628e-05,0.04826838551346957,3.4390312155222706e-06,0.0,44,121428.68035596231
3.0043151980908212e-05,0.0695481989254027,0.00015017776557091296,0.06420641434607258,7.564112173339008e-06,0.00822585760866323,42,103774.844912838
3.0043151980908212e-05,0.0695481989254027,0.00015017776557091296,0.06420641434607258,7.564112173339008e-06,0.00822585760866323,43,108591.79333115004
3.0043151980908212e-05,0.0695481989254027,0.00015017776557091296,0.06420641434607258,7.564112173339008e-06,0.00822585760866323,44,105677.21380543143
0.00038158069251690766,0.09796940335601478,4.426551762939155e-05,0.045512620490207205,3.283462279280318e-05,0.0002586509655422287,42,100267.4679939941
0.00038158069251690766,0.09796940335601478,4.426551762939155e-05,0.045512620490207205,3.283462279280318e-05,0.0002586509655422287,43,119134.4229595486
0.00038158069251690766,0.09796940335601478,4.426551762939155e-05,0.045512620490207205,3.283462279280318e-05,0.0002586509655422287,44,98691.80389654942
1.2971179704336921e-05,0.0992400614608564,0.0001005326241831366,0.019281189517043426,3.936623831269063e-05,0.010966648465333066,42,109949.75356190519
1.2971179704336921e-05,0.0992400614608564,0.0001005326241831366,0.019281189517043426,3.936623831269063e-05,0.010966648465333066,43,120322.50271262573
1.2971179704336921e-05,0.0992400614608564,0.0001005326241831366,0.019281189517043426,3.936623831269063e-05,0.010966648465333066,44,127530.16510455935
1e-05,0.01651687163503448,2.2692669708620207e-05,0.07565938420876762,6.6641010897609374e-06,0.0,42,110486.60250908257
1e-05,0.01651687163503448,2.2692669708620207e-05,0.07565938420876762,6.6641010897609374e-06,0.0,43,97939.75451947919
1e-05,0.01651687163503448,2.2692669708620207e-05,0.07565938420876762,6.6641010897609374e-06,0.0,44,124617.35403186349
2.0715424852589572e-05,0.1,9.381662418117908e-05,0.09566627101549087,9.875749634626119e-05,0.0,42,99585.04996262972
2.0715424852589572e-05,0.1,9.381662418117908e-05,0.09566627101549087,9.875749634626119e-05,0.0,43,105703.12565889626
2.0715424852589572e-05,0.1,9.381662418117908e-05,0.09566627101549087,9.875749634626119e-05,0.0,44,109958.49191678668
1.8806828430544984e-05,0.013917053697314434,0.00043681690456008024,0.06345889958289203,2.201191184912954e-06,0.012994559781900276,42,95327.83685274236
1.8806828430544984e-05,0.013917053697314434,0.00043681690456008024,0.06345889958289203,2.201191184912954e-06,0.012994559781900276,43,91722.63166485706
1.8806828430544984e-05,0.013917053697314434,0.00043681690456008024,0.06345889958289203,2.201191184912954e-06,0.012994559781900276,44,124798.6809704264
4.149235202592587e-05,0.08487796046834353,9.455523070651869e-05,0.07216362391954553,1.2655688436854163e-05,0.00974787175388194,42,97171.2959531575
4.149235202592587e-05,0.08487796046834353,9.455523070651869e-05,0.07216362391954553,1.2655688436854163e-05,0.00974787175388194,43,99645.7299659563
4.149235202592587e-05,0.08487796046834353,9.455523070651869e-05,0.07216362391954553,1.2655688436854163e-05,0.00974787175388194,44,121903.81451937038
2.749930951776679e-05,0.06937325674827936,0.0001603736740179448,0.07987209289211121,8.453218460346005e-06,0.008563328136832981,42,107111.02572491083
2.749930951776679e-05,0.06937325674827936,0.0001603736740179448,0.07987209289211121,8.453218460346005e-06,0.008563328136832981,43,106140.21368677905
2.749930951776679e-05,0.06937325674827936,0.0001603736740179448,0.07987209289211121,8.453218460346005e-06,0.008563328136832981,44,126186.06103798705
0.00016026616853153565,0.06964581068083868,0.00025093875170299556,0.0015987079381713555,1.2912779352339365e-06,0.007938761848529215,42,108962.38436601158
0.00016026616853153565,0.06964581068083868,0.00025093875170299556,0.0015987079381713555,1.2912779352339365e-06,0.007938761848529215,43,111103.04645089428
0.00016026616853153565,0.06964581068083868,0.00025093875170299556,0.0015987079381713555,1.2912779352339365e-06,0.007938761848529215,44,102996.13287586853
0.0001969874020722789,0.09925851586097016,0.00010143088047924713,0.05269807847528497,7.988028527958269e-05,0.0109714165421817,42,139217.59026748574
0.0001969874020722789,0.09925851586097016,0.00010143088047924713,0.05269807847528497,7.988028527958269e-05,0.0109714165421817,43,126801.58730628481
0.0001969874020722789,0.09925851586097016,0.00010143088047924713,0.05269807847528497,7.988028527958269e-05,0.0109714165421817,44,112943.88510186087
0.0008898130248503203,0.1,9.8284845116612e-05,0.08880132186209198,3.053448943727853e-05,0.011370927499568898,42,110920.03192031283
0.0008898130248503203,0.1,9.8284845116612e-05,0.08880132186209198,3.053448943727853e-05,0.011370927499568898,43,121726.5805211033
0.0008898130248503203,0.1,9.8284845116612e-05,0.08880132186209198,3.053448943727853e-05,0.011370927499568898,44,88570.7083038309
0.0002549496053863955,0.09911510085093152,1.0012250357830536e-05,0.03536757679037247,1.1501306328776227e-05,0.010895787073389479,42,103243.36833494804
0.0002549496053863955,0.09911510085093152,1.0012250357830536e-05,0.03536757679037247,1.1501306328776227e-05,0.010895787073389479,43,115454.92119694754
0.0002549496053863955,0.09911510085093152,1.0012250357830536e-05,0.03536757679037247,1.1501306328776227e-05,0.010895787073389479,44,109280.72860297184
0.00025689378153528637,0.0991322428611179,0.0002068349906629879,0.034712097363160034,1.1383749962500326e-05,0.01090692645281575,42,96438.14856893412
0.00025689378153528637,0.0991322428611179,0.0002068349906629879,0.034712097363160034,1.1383749962500326e-05,0.01090692645281575,43,111096.7001475069
0.00025689378153528637,0.0991322428611179,0.0002068349906629879,0.034712097363160034,1.1383749962500326e-05,0.01090692645281575,44,124193.23114666693
0.00020628305858416514,0.09936468535728589,0.000224467290655543,0.033356126514806315,7.949459329364194e-05,0.039828127332643744,42,112224.69856934824
0.00020628305858416514,0.09936468535728589,0.000224467290655543,0.033356126514806315,7.949459329364194e-05,0.039828127332643744,43,105097.86717299634
0.00020628305858416514,0.09936468535728589,0.000224467290655543,0.033356126514806315,7.949459329364194e-05,0.039828127332643744,44,102395.74189614966
0.0002028618505427026,0.0992970297244648,9.507016769366429e-05,0.06404799719027303,7.964563179463436e-05,0.008579810116730474,42,114393.9615604784
0.0002028618505427026,0.0992970297244648,9.507016769366429e-05,0.06404799719027303,7.964563179463436e-05,0.008579810116730474,43,120857.11721276153
0.0002028618505427026,0.0992970297244648,9.507016769366429e-05,0.06404799719027303,7.964563179463436e-05,0.008579810116730474,44,103196.44980667208
3.9226116918631644e-05,0.0691076687808685,0.00019464515460925313,0.09077636034611987,7.283691837001004e-06,0.009263481540910301,42,137091.91961125948
3.9226116918631644e-05,0.0691076687808685,0.00019464515460925313,0.09077636034611987,7.283691837001004e-06,0.009263481540910301,43,120231.04193927869
3.9226116918631644e-05,0.0691076687808685,0.00019464515460925313,0.09077636034611987,7.283691837001004e-06,0.009263481540910301,44,123528.66669809229
4.875983595481928e-05,0.06885784563153617,0.00014624499849080321,0.08215013097978793,7.062521105319634e-06,0.010088801252718155,42,96253.53111945532
4.875983595481928e-05,0.06885784563153617,0.00014624499849080321,0.08215013097978793,7.062521105319634e-06,0.010088801252718155,43,111892.98607947436
4.875983595481928e-05,0.06885784563153617,0.00014624499849080321,0.08215013097978793,7.062521105319634e-06,0.010088801252718155,44,112598.33020315325
3.271789870004808e-05,0.06946396616595384,0.00027499765645825583,0.049411924222834774,7.517135461163732e-06,0.008565366235472119,42,96659.05272481163
3.271789870004808e-05,0.06946396616595384,0.00027499765645825583,0.049411924222834774,7.517135461163732e-06,0.008565366235472119,43,119612.84890242163
3.271789870004808e-05,0.06946396616595384,0.00027499765645825583,0.049411924222834774,7.517135461163732e-06,0.008565366235472119,44,114874.70921046926
1.5187129800221363e-05,0.06922163968500203,0.00018857915633953845,0.08838932679383883,7.39849491484712e-06,0.037661805798420406,42,99390.47968358322
1.5187129800221363e-05,0.06922163968500203,0.00018857915633953845,0.08838932679383883,7.39849491484712e-06,0.037661805798420406,43,100700.19832975439
1.5187129800221363e-05,0.06922163968500203,0.00018857915633953845,0.08838932679383883,7.39849491484712e-06,0.037661805798420406,44,117871.49360536206
3.658854693524647e-05,0.06265594230597088,0.0001869754061609525,0.07126766439335976,7.358430895831104e-06,0.008985686151174647,42,98533.45678077334
3.658854693524647e-05,0.06265594230597088,0.0001869754061609525,0.07126766439335976,7.358430895831104e-06,0.008985686151174647,43,100205.14061405922
3.658854693524647e-05,0.06265594230597088,0.0001869754061609525,0.07126766439335976,7.358430895831104e-06,0.008985686151174647,44,99444.94260683512
3.6605915721604636e-05,0.06920548609336392,0.00018694551340661897,0.05389699092106394,7.353567077197922e-06,0.008981532497897992,42,108237.60319937099
3.6605915721604636e-05,0.06920548609336392,0.00018694551340661897,0.05389699092106394,7.353567077197922e-06,0.008981532497897992,43,93312.12702442576
3.6605915721604636e-05,0.06920548609336392,0.00018694551340661897,0.05389699092106394,7.353567077197922e-06,0.008981532497897992,44,103821.00811998546
1.1286992843584222e-05,0.06938721179428498,0.0003100795747489137,0.04367995636111862,6.83523505846577e-05,0.008524482371381573,42,121653.33840730363
1.1286992843584222e-05,0.06938721179428498,0.0003100795747489137,0.04367995636111862,6.83523505846577e-05,0.008524482371381573,43,117985.74177549672
1.1286992843584222e-05,0.06938721179428498,0.0003100795747489137,0.04367995636111862,6.83523505846577e-05,0.008524482371381573,44,110249.25182982058
6.760607285681753e-05,0.0694071493128754,0.0003892863452996987,0.05559389527756027,7.028198525737803e-05,0.008265749142826611,42,109857.43885681687
6.760607285681753e-05,0.0694071493128754,0.0003892863452996987,0.05559389527756027,7.028198525737803e-05,0.008265749142826611,43,110022.03279239705
6.760607285681753e-05,0.0694071493128754,0.0003892863452996987,0.05559389527756027,7.028198525737803e-05,0.008265749142826611,44,100755.17895654996
0.00024291674816386973,0.06940457408608842,0.00048350437287229115,0.06668222311813371,5.929327548364571e-06,0.008403276677744017,42,109030.46454522722
0.00024291674816386973,0.06940457408608842,0.00048350437287229115,0.06668222311813371,5.929327548364571e-06,0.008403276677744017,43,103336.86522592642
0.00024291674816386973,0.06940457408608842,0.00048350437287229115,0.06668222311813371,5.929327548364571e-06,0.008403276677744017,44,121001.37767534543
3.187066895331356e-05,0.06940529668179926,8.897916749483766e-05,0.07848062055280211,6.527473177903056e-05,0.008389618155258858,42,129497.39877282735
3.187066895331356e-05,0.06940529668179926,8.897916749483766e-05,0.07848062055280211,6.527473177903056e-05,0.008389618155258858,43,103771.93818415719
3.187066895331356e-05,0.06940529668179926,8.897916749483766e-05,0.07848062055280211,6.527473177903056e-05,0.008389618155258858,44,114168.58818640074
8.107959501497865e-05,0.06932078667715534,0.0001957314400596908,0.029348789898574663,8.189163433072804e-06,0.007554899789506655,42,88459.65167495993
8.107959501497865e-05,0.06932078667715534,0.0001957314400596908,0.029348789898574663,8.189163433072804e-06,0.007554899789506655,43,113933.02790974976
8.107959501497865e-05,0.06932078667715534,0.0001957314400596908,0.029348789898574663,8.189163433072804e-06,0.007554899789506655,44,119222.94001065133
3.923550020200366e-05,0.06910871599832692,0.00019371124737219353,0.09121280368255573,5.821267810939376e-06,0.00946435209935487,42,110942.95434105219
3.923550020200366e-05,0.06910871599832692,0.00019371124737219353,0.09121280368255573,5.821267810939376e-06,0.00946435209935487,43,104863.9042014981
3.923550020200366e-05,0.06910871599832692,0.00019371124737219353,0.09121280368255573,5.821267810939376e-06,0.00946435209935487,44,119874.35099220704
7.484302272936895e-05,0.06928946776829635,4.6420577925501874e-05,0.1,6.854891459204866e-05,0.009010815352855722,42,103102.71861122313
7.484302272936895e-05,0.06928946776829635,4.6420577925501874e-05,0.1,6.854891459204866e-05,0.009010815352855722,43,96674.32732803676
7.484302272936895e-05,0.06928946776829635,4.6420577925501874e-05,0.1,6.854891459204866e-05,0.009010815352855722,44,89154.1690470102
