lr_bull,entropy_coef_bull,lr_bear,entropy_coef_bear,lr_sideways,entropy_coef_sideways,lcb_score,mean_score,std_dev_score
0.00026663099972129247,0.04284709261868258,0.00024086278856848585,0.07191503101547732,9.59926247515686e-06,0.07800277619120793,100451.40321876606,122845.31436232461,22393.911143558547
6.635119445083346e-05,0.05796942970226102,1.9050287104581614e-05,0.04010175566612037,1.797355639508693e-05,0.03241508933795411,97153.90612602505,108275.71747157401,11121.811345548966
3.086871520042577e-05,0.06947551771852692,0.00015410076665458075,0.06317920176870505,7.594765276659941e-06,0.008372648456358435,110909.81766477427,116986.06376369421,6076.246098919941
0.00026586450702070986,0.04278634908378196,3.940587682425831e-05,0.049208477679234246,3.0240765568406563e-05,0.035772891880902186,101141.65407305676,125973.14428490009,24831.490211843327
6.829987298679003e-05,0.065472130746982,5.5924595764226596e-05,0.02345128751822862,9.462166221930939e-05,0.07659959501929951,99111.17336953197,112803.82254427118,13692.649174739208
0.00035810375732855737,0.002798195504294899,2.2274759951625928e-05,0.015408224184684675,1.4261754674358807e-06,0.08898656996067712,90580.16815373613,109549.93939994322,18969.771246207096
0.00031677974839835213,0.06934032436025145,0.00010556665253909878,0.04642680557366681,1.3704442897802276e-05,0.030254945395354546,95644.02151644358,107588.79239056353,11944.770874119948
9.876829861079054e-05,0.06832629134230998,0.0006813924975719216,0.010892895223970904,9.794529426654057e-06,0.023283592998597863,92885.09432004472,102855.99165096927,9970.897330924545
7.476895754268588e-05,0.07515429937886349,9.157654530766864e-05,0.07977284088958812,3.6762570355927553e-06,0.04334182392266679,90986.4357153109,98857.63817567984,7871.202460368933
1.0459590919027703e-05,0.0340795982010828,0.00023908042155386614,0.08693692898411816,3.4324770611691697e-06,0.045674791685725594,98300.26113697351,119853.28921369945,21553.028076725936
0.00016177908040564652,0.06997195602117062,3.675124070334608e-05,0.08059777873653917,3.5444330776554103e-06,0.00327565505083978,93436.66085128361,119353.87457760893,25917.213726325324
4.837961071061469e-05,0.07330839042461093,0.00015304161603873435,0.06321487607856596,7.598244104685815e-06,0.012770114602108987,87554.06680879113,107284.73123665729,19730.664427866162
3.0732249104958025e-05,0.06946458201046608,0.000834204663633835,0.043339780220132705,1.4174807190304394e-05,0.008341873932645434,105738.37005242344,109910.76028540032,4172.39023297687
2.4864911712127324e-05,0.06890332676740335,4.237560017922009e-05,0.07292101155633474,4.082378981977031e-06,0.08386828641836015,99481.72922750626,114868.71389442036,15386.98466691409
3.438118435660365e-05,0.069589666109082,3.462672252351046e-05,0.055940871484639804,1.7793813715773734e-06,0.07340305707207635,93812.78595844218,112911.61727360378,19098.831315161606
3.1457063030149134e-05,0.0024994625227918415,1.4467148984262494e-05,0.066986862329639,2.0740377184593673e-05,0.06455927452062805,92097.14944864332,114923.58239462513,22826.432945981815
2.7706503419405065e-05,0.069264522614622,0.00018036632571440423,0.04214308792275559,7.261148598701452e-06,0.0,92907.65378202719,100045.47841967735,7137.824637650161
3.143773346571785e-05,0.07126521371264247,0.0005166858446404502,0.09940861709901154,4.003611298551605e-05,0.018077663247283045,96403.07436181355,115871.88598938852,19468.811627574978
3.3116407190721516e-05,0.06702431253964726,0.00014925121364861175,0.049726983265608954,1.4372617860090624e-05,0.07126583486796569,100224.61694829953,105025.5997081069,4800.982759807376
3.556520543098332e-05,0.06836060674713874,0.0005892771239037784,0.09802285879403634,5.2210609810281986e-05,0.0982092870083804,101743.8537236693,115566.75642630346,13822.902702634168
3.132222204681859e-05,0.06911366268925716,0.0006087376178071697,0.08840957617989417,5.502280002776864e-06,0.06693766322393745,103009.32231334332,105482.7843662825,2473.462052939182
1.6514022957690014e-05,0.06641338411851476,0.0008863792120898181,0.07564379137993277,2.982199085401848e-05,0.03365807129263369,100546.13792086631,110253.04497405038,9706.907053184072
1.0946814127629862e-05,0.06975645723908976,0.0009076557697722804,0.06269985097206919,4.423956350918794e-06,0.02412070980176108,92233.04826038907,109372.93399501983,17139.885734630756
3.05330044293658e-05,0.0698426950145536,2.4185165888856596e-05,0.024206081186903625,1.3475279810091945e-06,0.1,116346.4912995934,120596.11314671882,4249.621847125429
3.0541060714331394e-05,0.06982931080124474,2.2287258393964112e-05,0.03033524423311186,6.378393435882616e-05,0.07442835332422741,115119.99385540144,122669.12145398674,7549.127598585303
3.0538791287801347e-05,0.0698297191661971,2.2511493018231737e-05,0.08027734500667665,1e-06,0.04984101927938023,95660.90589107033,104815.49813428777,9154.592243217445
3.0530062178433145e-05,0.06985705511426571,2.6471265679747036e-05,0.02167731597671692,1.9655256397146417e-06,0.030372448743867998,88740.72239196672,107035.8914498154,18295.169057848692
3.107627613763937e-05,0.06668632271879121,2.4884159794574438e-05,0.04200534703755761,6.8527117821289e-05,0.07090282058423486,97871.11466831794,117894.09461628471,20022.979947966774
3.0858330323480715e-05,0.06809644510853229,2.2398881379859618e-05,0.09707738445812075,3.008418501110277e-06,0.05639909774630341,106131.88918478774,121404.303940857,15272.41475606926
2.9267970612197362e-05,0.06753547453854618,0.0002764923952783962,0.01909190053694053,2.4387846013378207e-06,0.06747943567844555,87159.21934519747,105192.88492452842,18033.665579330947
5.361929328182773e-05,0.08708978395613838,1.073010218413664e-05,0.07866082560184823,5.09132309983162e-06,0.09990669923345143,112944.83246269428,124115.73639356498,11170.9039308707
1.2811391404764868e-05,0.09951246482981127,0.000798327696084754,0.016025262205511825,4.925184931832291e-06,0.09943862659546734,80842.50420181097,96214.54248640993,15372.038284598962
0.0004223855208877928,0.07804341150862605,1e-05,0.0592699896726956,9.350715955934059e-05,0.1,99653.73972379637,112308.45424953122,12654.714525734842
1.426436054551462e-05,0.09724514620351177,1.726816739379938e-05,0.03683066785699511,9.543048309111742e-05,0.09547985665262138,79891.49378059816,87552.15389677341,7660.660116175253
4.032911689989294e-05,0.07074972400042631,3.887605238989314e-05,0.009404169435224985,2.7128057290144847e-06,0.09836405572715815,104913.00886515815,108422.4645572303,3509.4556920721548
0.00010262817554702263,0.06902666707605062,0.00012903260985082905,0.04536267302149097,1.5335085234717553e-06,0.1,87812.83557511136,105840.46959440933,18027.634019297966
3.053589420266254e-05,0.06981964265829055,2.3152696225090724e-05,0.021659935349311755,1.7461028601576344e-06,0.08872364066467678,80567.05447025645,107016.1417901164,26449.087319859947
3.053218449421474e-05,0.07306995443026025,2.841675507557528e-05,0.029936303253994753,1.317053898980029e-06,0.013761027761149734,117430.99051245308,133111.30875217522,15680.31823972214
3.053226961461222e-05,0.05595913259584852,0.00015006561907309268,0.029340941504897706,1.3197530710784655e-06,0.03209993534377073,75659.13197899869,99827.5741119033,24168.442132904613
3.052982901854785e-05,0.09149082688635034,2.3507820238249104e-05,0.08460985634177368,1.3027613658855435e-06,0.04030486505039001,113145.63013837085,122479.24533335403,9333.615194983187
3.0268101991803446e-05,0.003861810646904007,2.104123431813951e-05,0.03479690127742503,6.146016457574956e-05,0.0832101911083063,76305.38343028404,88018.89395920791,11713.510528923864
3.0328401905347885e-05,0.07908882509261078,2.1321474891139018e-05,0.013687852340892962,6.19702412694056e-05,0.05094280758483795,96064.93161589696,117063.38550376504,20998.453887868076
