lr_bull,entropy_coef_bull,lr_bear,entropy_coef_bear,lr_sideways,entropy_coef_sideways,lcb_score,mean_score,std_dev_score
1e-05,0.1,1e-05,0.0,0.0001,0.0,109249.61738810228,110758.51721428773,1508.8998261854358
0.00014912380378876523,0.05165529547561642,8.619336310622882e-05,0.09815742352195893,3.965291434152813e-06,0.0992660085336036,103756.159756321,108640.90425238003,4884.744496059034
0.00023754892793708722,0.0666810614106551,8.535150553918222e-05,0.09925953806623371,6.497605832783802e-06,0.09974012237467506,107612.09654885318,110871.21627026256,3259.1197214093863
0.00041620882979680494,0.05466701801573857,0.0003548213258090421,1.384815906438908e-05,1.296178986532892e-06,0.053470803987520334,105083.39320894024,107849.74164372701,2766.3484347867825
0.0007519175750485648,0.01864674810098788,0.0003655143092820842,0.06433529964145215,2.174317564348856e-06,0.09983357160823052,100254.6365873326,102765.90680812414,2511.2702207915445
5.802357302457695e-05,0.016043206788180234,0.00015500515798720982,0.09928502534430551,2.2396654621018058e-05,0.0009244934541084884,101649.05207590917,105692.24271909586,4043.1906431866846
0.00042436810737166326,0.09300844123525161,0.00010429049359996027,0.09992603965196738,1.6169457302771707e-05,0.0980999953266941,100569.43917383632,103988.67822551778,3419.2390516814685
0.00037778980213482597,0.07165370294680681,0.00014597240948602066,0.001615318630852081,2.4281195427866006e-06,0.09987640201017096,101060.80322662341,103951.93860240102,2891.1353757776055
1.2566418803074105e-05,0.060267056164961766,0.00016798130080633117,0.09947658668284723,1.31940767160478e-05,0.000499639085577286,107568.63368692638,111711.26642793637,4142.632741009988
1.8144884127249386e-05,0.057225762161207755,0.00015287739029454998,0.00030905908343883417,3.0186236746852508e-05,0.0514023386611851,103218.62320338827,108964.45860413811,5745.8354007498465
2.08526570559916e-05,0.0654907411789418,0.0005832054022297908,0.09859081953789074,1.782727854861493e-05,9.080839100307217e-05,111824.8326926748,112983.7060485431,1158.8733558683025
1.706322834831844e-05,0.0033404212256747954,4.3059231712732025e-05,0.09497209119913726,7.402330634757996e-05,0.06510920975416484,104964.93622095106,110690.77307197895,5725.836851027896
0.0006515911387049141,0.08047674378995584,1.5926100428380127e-05,0.010166401727973944,6.638807519715973e-06,0.0645802499723812,107104.31521994201,113138.23185566084,6033.916635718821
4.873507414829026e-05,0.004622754704554733,0.0001208486358809711,0.09061830065625394,1.1004629130469884e-06,0.062448501282426266,101294.60896669084,108312.12035110015,7017.511384409317
0.00012727681730990013,0.0785206104292925,5.917006717035355e-05,0.050913294038282646,2.2031063931749963e-05,0.0999917081731167,104608.56496517072,109760.77123676322,5152.206271592498
0.0003991421447048014,0.06942187083844407,1.3147946323250686e-05,0.0035391073945136974,5.340844101706831e-05,0.06458259465996442,100623.81697511878,103811.4807646838,3187.663789565023
1.716290303117262e-05,0.04266031294409248,3.4531049474991275e-05,0.05544826869042496,1.702960153609051e-06,0.09999765658148775,105500.50852169946,112269.79505398893,6769.28653228947
0.00014851199665278817,0.00788412872273815,2.0008145087467697e-05,0.05003132037263818,1.0603804937257322e-06,0.09999340040693529,104344.76107091553,107782.22936167892,3437.468290763399
1.033723993111753e-05,0.03063652314283301,1.5871836916250824e-05,0.07729912277556013,1.045446923925697e-06,0.015399521100550154,103576.80086377272,103919.59156951094,342.7907057382216
