lr_bull,entropy_coef_bull,lr_bear,entropy_coef_bear,lr_sideways,entropy_coef_sideways,seed,final_value
0.00026663099972129247,0.04284709261868258,0.00024086278856848585,0.07191503101547732,9.59926247515686e-06,0.07800277619120793,42,95799.06468798398
0.00026663099972129247,0.04284709261868258,0.00024086278856848585,0.07191503101547732,9.59926247515686e-06,0.07800277619120793,43,97057.51545589005
0.00026663099972129247,0.04284709261868258,0.00024086278856848585,0.07191503101547732,9.59926247515686e-06,0.07800277619120793,44,99529.94719938697
6.635119445083346e-05,0.05796942970226102,1.9050287104581614e-05,0.04010175566612037,1.797355639508693e-05,0.03241508933795411,42,99820.56703302186
6.635119445083346e-05,0.05796942970226102,1.9050287104581614e-05,0.04010175566612037,1.797355639508693e-05,0.03241508933795411,43,99742.76349511766
6.635119445083346e-05,0.05796942970226102,1.9050287104581614e-05,0.04010175566612037,1.797355639508693e-05,0.03241508933795411,44,100753.50311909866
3.086871520042577e-05,0.06947551771852692,0.00015410076665458075,0.06317920176870505,7.594765276659941e-06,0.008372648456358435,42,96078.02420257647
3.086871520042577e-05,0.06947551771852692,0.00015410076665458075,0.06317920176870505,7.594765276659941e-06,0.008372648456358435,43,100632.76048772947
3.086871520042577e-05,0.06947551771852692,0.00015410076665458075,0.06317920176870505,7.594765276659941e-06,0.008372648456358435,44,102461.46124067451
0.00026586450702070986,0.04278634908378196,3.940587682425831e-05,0.049208477679234246,3.0240765568406563e-05,0.035772891880902186,42,95774.92908366385
0.00026586450702070986,0.04278634908378196,3.940587682425831e-05,0.049208477679234246,3.0240765568406563e-05,0.035772891880902186,43,97719.60400338416
0.00026586450702070986,0.04278634908378196,3.940587682425831e-05,0.049208477679234246,3.0240765568406563e-05,0.035772891880902186,44,103443.8566943048
6.829987298679003e-05,0.065472130746982,5.5924595764226596e-05,0.02345128751822862,9.462166221930939e-05,0.07659959501929951,42,100637.31518432336
6.829987298679003e-05,0.065472130746982,5.5924595764226596e-05,0.02345128751822862,9.462166221930939e-05,0.07659959501929951,43,96146.16491100406
6.829987298679003e-05,0.065472130746982,5.5924595764226596e-05,0.02345128751822862,9.462166221930939e-05,0.07659959501929951,44,96706.08497455544
0.00035810375732855737,0.002798195504294899,2.2274759951625928e-05,0.015408224184684675,1.4261754674358807e-06,0.08898656996067712,42,97657.77770995752
0.00035810375732855737,0.002798195504294899,2.2274759951625928e-05,0.015408224184684675,1.4261754674358807e-06,0.08898656996067712,43,95313.09691933359
0.00035810375732855737,0.002798195504294899,2.2274759951625928e-05,0.015408224184684675,1.4261754674358807e-06,0.08898656996067712,44,98831.00503647754
0.00031677974839835213,0.06934032436025145,0.00010556665253909878,0.04642680557366681,1.3704442897802276e-05,0.030254945395354546,42,99016.10872457943
0.00031677974839835213,0.06934032436025145,0.00010556665253909878,0.04642680557366681,1.3704442897802276e-05,0.030254945395354546,43,95570.32316517217
0.00031677974839835213,0.06934032436025145,0.00010556665253909878,0.04642680557366681,1.3704442897802276e-05,0.030254945395354546,44,96364.45404516574
9.876829861079054e-05,0.06832629134230998,0.0006813924975719216,0.010892895223970904,9.794529426654057e-06,0.023283592998597863,42,93587.87705637487
9.876829861079054e-05,0.06832629134230998,0.0006813924975719216,0.010892895223970904,9.794529426654057e-06,0.023283592998597863,43,94884.44543277627
9.876829861079054e-05,0.06832629134230998,0.0006813924975719216,0.010892895223970904,9.794529426654057e-06,0.023283592998597863,44,103255.49825817025
7.476895754268588e-05,0.07515429937886349,9.157654530766864e-05,0.07977284088958812,3.6762570355927553e-06,0.04334182392266679,42,95847.18325962892
7.476895754268588e-05,0.07515429937886349,9.157654530766864e-05,0.07977284088958812,3.6762570355927553e-06,0.04334182392266679,43,103285.2615109688
7.476895754268588e-05,0.07515429937886349,9.157654530766864e-05,0.07977284088958812,3.6762570355927553e-06,0.04334182392266679,44,102364.81431200696
1.0459590919027703e-05,0.0340795982010828,0.00023908042155386614,0.08693692898411816,3.4324770611691697e-06,0.045674791685725594,42,102364.81431200696
1.0459590919027703e-05,0.0340795982010828,0.00023908042155386614,0.08693692898411816,3.4324770611691697e-06,0.045674791685725594,43,97241.49559137772
1.0459590919027703e-05,0.0340795982010828,0.00023908042155386614,0.08693692898411816,3.4324770611691697e-06,0.045674791685725594,44,99574.36712539429
6.201435145421144e-05,0.0567509071158976,0.00024205789708827249,0.06453687561405928,8.629681966859315e-05,0.023822260518530376,42,102812.35630034024
6.201435145421144e-05,0.0567509071158976,0.00024205789708827249,0.06453687561405928,8.629681966859315e-05,0.023822260518530376,43,97118.59231198634
6.201435145421144e-05,0.0567509071158976,0.00024205789708827249,0.06453687561405928,8.629681966859315e-05,0.023822260518530376,44,96543.22553333695
